13,60
13,101
68,60
68,101
14,84
14,101
68,84
68,101
15,62
15,101
68,62
68,101
16,50
16,101
68,50
68,101
17,70
17,101
68,70
68,101
17,50
17,101
68,50
68,101
17,58
17,101
68,58
68,101
21,50
21,101
68,50
68,101
25,65
25,101
68,65
68,101
25,56
25,101
68,56
68,101
25,52
25,101
68,52
68,101
26,52
26,101
68,52
68,101
27,42
27,101
68,42
68,101
27,41
27,101
68,41
68,101
27,79
27,101
68,79
68,101
27,57
27,101
68,57
68,101
27,61
27,101
68,61
68,101
27,63
27,101
68,63
68,101
27,43
27,101
68,43
68,101
27,68
27,101
68,68
68,101
27,73
27,101
68,73
68,101
27,62
27,101
68,62
68,101
27,64
27,101
68,64
68,101
27,66
27,101
68,66
68,101
27,55
27,101
68,55
68,101
27,72
27,101
68,72
68,101
27,52
27,101
68,52
68,101
28,57
28,101
68,57
68,101
28,64
28,101
68,64
68,101
28,67
28,101
68,67
68,101
28,63
28,101
68,63
68,101
28,58
28,101
68,58
68,101
29,77
29,101
68,77
68,101
29,55
29,101
68,55
68,101
30,48
30,101
68,48
68,101
30,45
30,101
68,45
68,101
31,77
31,101
68,77
68,101
31,55
31,101
68,55
68,101
32,77
32,101
68,77
68,101
32,55
32,101
68,55
68,101
33,78
33,101
68,78
68,101
0,52
0,102
69,52
69,102
1,52
1,102
69,52
69,102
2,66
2,102
69,66
69,102
3,69
3,102
69,69
69,102
4,50
4,102
69,50
69,102
5,61
5,102
69,61
69,102
6,61
6,102
69,61
69,102
7,68
7,102
69,68
69,102
8,54
8,102
69,54
69,102
8,61
8,102
69,61
69,102
8,68
8,102
69,68
69,102
9,83
9,102
69,83
69,102
9,48
9,102
69,48
69,102
11,44
11,102
69,44
69,102
11,80
11,102
69,80
69,102
12,65
12,102
69,65
69,102
13,60
13,102
69,60
69,102
14,84
14,102
69,84
69,102
15,62
15,102
69,62
69,102
16,50
16,102
69,50
69,102
17,70
17,102
69,70
69,102
17,50
17,102
69,50
69,102
17,58
17,102
69,58
69,102
21,50
21,102
69,50
69,102
25,65
25,102
69,65
69,102
25,56
25,102
69,56
69,102
25,52
25,102
69,52
69,102
26,52
26,102
69,52
69,102
27,42
27,102
69,42
69,102
27,41
27,102
69,41
69,102
27,79
27,102
69,79
69,102
27,57
27,102
69,57
69,102
27,61
27,102
69,61
69,102
27,63
27,102
69,63
69,102
27,43
27,102
69,43
69,102
27,68
27,102
69,68
69,102
27,73
27,102
69,73
69,102
27,62
27,102
69,62
69,102
27,64
27,102
69,64
69,102
27,66
27,102
69,66
69,102
27,55
27,102
69,55
69,102
27,72
27,102
69,72
69,102
27,52
27,102
69,52
69,102
28,57
28,102
69,57
69,102
28,64
28,102
69,64
69,102
28,67
28,102
69,67
69,102
28,63
28,102
69,63
69,102
28,58
28,102
69,58
69,102
29,77
29,102
69,77
69,102
29,55
29,102
69,55
69,102
30,48
30,102
69,48
69,102
30,45
30,102
69,45
69,102
31,77
31,102
69,77
69,102
31,55
31,102
69,55
69,102
32,77
32,102
69,77
69,102
32,55
32,102
69,55
69,102
33,78
33,102
69,78
69,102
0,52
0,103
76,52
76,103
1,52
1,103
76,52
76,103
2,66
2,103
76,66
76,103
3,69
3,103
76,69
76,103
4,50
4,103
76,50
76,103
5,61
5,103
76,61
76,103
6,61
6,103
76,61
76,103
7,68
7,103
76,68
76,103
8,54
8,103
76,54
76,103
8,61
8,103
76,61
76,103
8,68
8,103
76,68
76,103
9,83
9,103
76,83
76,103
9,48
9,103
76,48
76,103
11,44
11,103
76,44
76,103
11,80
11,103
76,80
76,103
12,65
12,103
76,65
76,103
13,60
13,103
76,60
76,103
14,84
14,103
76,84
76,103
15,62
15,103
76,62
76,103
16,50
16,103
76,50
76,103
17,70
17,103
76,70
76,103
17,50
17,103
76,50
76,103
17,58
17,103
76,58
76,103
21,50
21,103
76,50
76,103
25,65
25,103
76,65
76,103
25,56
25,103
76,56
76,103
25,52
25,103
76,52
76,103
26,52
26,103
76,52
76,103
27,42
27,103
76,42
76,103
27,41
27,103
76,41
76,103
27,79
27,103
76,79
76,103
27,57
27,103
76,57
76,103
27,61
27,103
76,61
76,103
27,63
27,103
76,63
76,103
27,43
27,103
76,43
76,103
27,68
27,103
76,68
76,103
27,73
27,103
76,73
76,103
27,62
27,103
76,62
76,103
27,64
27,103
76,64
76,103
27,66
27,103
76,66
76,103
27,55
27,103
76,55
76,103
27,72
27,103
76,72
76,103
27,52
27,103
76,52
76,103
28,57
28,103
76,57
76,103
28,64
28,103
76,64
76,103
28,67
28,103
76,67
76,103
28,63
28,103
76,63
76,103
28,58
28,103
76,58
76,103
29,77
29,103
76,77
76,103
29,55
29,103
76,55
76,103
30,48
30,103
76,48
76,103
30,45
30,103
76,45
76,103
31,77
31,103
76,77
76,103
31,55
31,103
76,55
76,103
32,77
32,103
76,77
76,103
32,55
32,103
76,55
76,103
33,78
33,103
76,78
76,103
0,52
0,103
65,52
65,103
1,52
1,103
65,52
65,103
2,66
2,103
65,66
65,103
3,69
3,103
65,69
65,103
4,50
4,103
65,50
65,103
5,61
5,103
65,61
65,103
6,61
6,103
65,61
65,103
7,68
7,103
65,68
65,103
8,54
8,103
65,54
65,103
8,61
8,103
65,61
65,103
8,68
8,103
65,68
65,103
9,83
9,103
65,83
65,103
9,48
9,103
65,48
65,103
11,44
11,103
65,44
65,103
11,80
11,103
65,80
65,103
12,65
12,103
65,65
65,103
13,60
13,103
65,60
65,103
14,84
14,103
65,84
65,103
15,62
15,103
65,62
65,103
16,50
16,103
65,50
65,103
17,70
17,103
65,70
65,103
17,50
17,103
65,50
65,103
17,58
17,103
65,58
65,103
21,50
21,103
65,50
65,103
25,65
25,103
65,65
65,103
25,56
25,103
65,56
65,103
25,52
25,103
65,52
65,103
26,52
26,103
65,52
65,103
27,42
27,103
65,42
65,103
27,41
27,103
65,41
65,103
27,79
27,103
65,79
65,103
27,57
27,103
65,57
65,103
27,61
27,103
65,61
65,103
27,63
27,103
65,63
65,103
27,43
27,103
65,43
65,103
27,68
27,103
65,68
65,103
27,73
27,103
65,73
65,103
27,62
27,103
65,62
65,103
27,64
27,103
65,64
65,103
27,66
27,103
65,66
65,103
27,55
27,103
65,55
65,103
27,72
27,103
65,72
65,103
27,52
27,103
65,52
65,103
28,57
28,103
65,57
65,103
28,64
28,103
65,64
65,103
28,67
28,103
65,67
65,103
28,63
28,103
65,63
65,103
28,58
28,103
65,58
65,103
29,77
29,103
65,77
65,103
29,55
29,103
65,55
65,103
30,48
30,103
65,48
65,103
30,45
30,103
65,45
65,103
31,77
31,103
65,77
65,103
31,55
31,103
65,55
65,103
32,77
32,103
65,77
65,103
32,55
32,103
65,55
65,103
33,78
33,103
65,78
65,103
0,52
0,104
57,52
57,104
1,52
1,104
57,52
57,104
2,66
2,104
57,66
57,104
3,69
3,104
57,69
57,104
4,50
4,104
57,50
57,104
5,61
5,104
57,61
57,104
6,61
6,104
57,61
57,104
7,68
7,104
57,68
57,104
8,54
8,104
57,54
57,104
8,61
8,104
57,61
57,104
8,68
8,104
57,68
57,104
9,83
9,104
57,83
57,104
9,48
9,104
57,48
57,104
11,44
11,104
57,44
57,104
11,80
11,104
57,80
57,104
12,65
12,104
57,65
57,104
13,60
13,104
57,60
57,104
14,84
14,104
57,84
57,104
15,62
15,104
57,62
57,104
16,50
16,104
57,50
57,104
17,70
17,104
57,70
57,104
17,50
17,104
57,50
57,104
17,58
17,104
57,58
57,104
21,50
21,104
57,50
57,104
25,65
25,104
57,65
57,104
25,56
25,104
57,56
57,104
25,52
25,104
57,52
57,104
26,52
26,104
57,52
57,104
27,42
27,104
57,42
57,104
27,41
27,104
57,41
57,104
27,79
27,104
57,79
57,104
27,57
27,104
57,57
57,104
27,61
27,104
57,61
57,104
27,63
27,104
57,63
57,104
27,43
27,104
57,43
57,104
27,68
27,104
57,68
57,104
27,73
27,104
57,73
57,104
27,62
27,104
57,62
57,104
27,64
27,104
57,64
57,104
27,66
27,104
57,66
57,104
27,55
27,104
57,55
57,104
27,72
27,104
57,72
57,104
27,52
27,104
57,52
57,104
28,57
28,104
57,57
57,104
28,64
28,104
57,64
57,104
28,67
28,104
57,67
57,104
28,63
28,104
57,63
57,104
28,58
28,104
57,58
57,104
29,77
29,104
57,77
57,104
29,55
29,104
57,55
57,104
30,48
30,104
57,48
57,104
30,45
30,104
57,45
57,104
31,77
31,104
57,77
57,104
31,55
31,104
57,55
57,104
32,77
32,104
57,77
57,104
32,55
32,104
57,55
57,104
33,78
33,104
57,78
57,104
0,52
0,104
42,52
42,104
1,52
1,104
42,52
42,104
2,66
2,104
42,66
42,104
3,69
3,104
42,69
42,104
4,50
4,104
42,50
42,104
5,61
5,104
42,61
42,104
6,61
6,104
42,61
42,104
7,68
7,104
42,68
42,104
8,54
8,104
42,54
42,104
8,61
8,104
42,61
42,104
8,68
8,104
42,68
42,104
9,83
9,104
42,83
42,104
9,48
9,104
42,48
42,104
11,44
11,104
42,44
42,104
11,80
11,104
42,80
42,104
12,65
12,104
42,65
42,104
13,60
13,104
42,60
42,104
14,84
14,104
42,84
42,104
15,62
15,104
42,62
42,104
16,50
16,104
42,50
42,104
17,70
17,104
42,70
42,104
17,50
17,104
42,50
42,104
17,58
17,104
42,58
42,104
21,50
21,104
42,50
42,104
25,65
25,104
42,65
42,104
25,56
25,104
42,56
42,104
25,52
25,104
42,52
42,104
26,52
26,104
42,52
42,104
27,42
27,104
42,42
42,104
27,41
27,104
42,41
42,104
27,79
27,104
42,79
42,104
27,57
27,104
42,57
42,104
27,61
27,104
42,61
42,104
27,63
27,104
42,63
42,104
27,43
27,104
42,43
42,104
27,68
27,104
42,68
42,104
27,73
27,104
42,73
42,104
27,62
27,104
42,62
42,104
27,64
27,104
42,64
42,104
27,66
27,104
42,66
42,104
27,55
27,104
42,55
42,104
27,72
27,104
42,72
42,104
27,52
27,104
42,52
42,104
28,57
28,104
42,57
42,104
28,64
28,104
42,64
42,104
28,67
28,104
42,67
42,104
28,63
28,104
42,63
42,104
28,58
28,104
42,58
42,104
29,77
29,104
42,77
42,104
29,55
29,104
42,55
42,104
30,48
30,104
42,48
42,104
30,45
30,104
42,45
42,104
31,77
31,104
42,77
42,104
31,55
31,104
42,55
42,104
32,77
32,104
42,77
42,104
32,55
32,104
42,55
42,104
33,78
33,104
42,78
42,104
0,52
0,104
71,52
71,104
1,52
1,104
71,52
71,104
2,66
2,104
71,66
71,104
3,69
3,104
71,69
71,104
4,50
4,104
71,50
71,104
5,61
5,104
71,61
71,104
6,61
6,104
71,61
71,104
7,68
7,104
71,68
71,104
8,54
8,104
71,54
71,104
8,61
8,104
71,61
71,104
8,68
8,104
71,68
71,104
9,83
9,104
71,83
71,104
9,48
9,104
71,48
71,104
11,44
11,104
71,44
71,104
11,80
11,104
71,80
71,104
12,65
12,104
71,65
71,104
13,60
13,104
71,60
71,104
14,84
14,104
71,84
71,104
15,62
15,104
71,62
71,104
16,50
16,104
71,50
71,104
17,70
17,104
71,70
71,104
17,50
17,104
71,50
71,104
17,58
17,104
71,58
71,104
21,50
21,104
71,50
71,104
25,65
25,104
71,65
71,104
25,56
25,104
71,56
71,104
25,52
25,104
71,52
71,104
26,52
26,104
71,52
71,104
27,42
27,104
71,42
71,104
27,41
27,104
71,41
71,104
27,79
27,104
71,79
71,104
27,57
27,104
71,57
71,104
27,61
27,104
71,61
71,104
27,63
27,104
71,63
71,104
27,43
27,104
71,43
71,104
27,68
27,104
71,68
71,104
27,73
27,104
71,73
71,104
27,62
27,104
71,62
71,104
27,64
27,104
71,64
71,104
27,66
27,104
71,66
71,104
27,55
27,104
71,55
71,104
27,72
27,104
71,72
71,104
27,52
27,104
71,52
71,104
28,57
28,104
71,57
71,104
28,64
28,104
71,64
71,104
28,67
28,104
71,67
71,104
28,63
28,104
71,63
71,104
28,58
28,104
71,58
71,104
29,77
29,104
71,77
71,104
29,55
29,104
71,55
71,104
30,48
30,104
71,48
71,104
30,45
30,104
71,45
71,104
31,77
31,104
71,77
71,104
31,55
31,104
71,55
71,104
32,77
32,104
71,77
71,104
32,55
32,104
71,55
71,104
33,78
33,104
71,78
71,104
0,52
0,104
63,52
63,104
1,52
1,104
63,52
63,104
2,66
2,104
63,66
63,104
3,69
3,104
63,69
63,104
4,50
4,104
63,50
63,104
5,61
5,104
63,61
63,104
6,61
6,104
63,61
63,104
7,68
7,104
63,68
63,104
8,54
8,104
63,54
63,104
8,61
8,104
63,61
63,104
8,68
8,104
63,68
63,104
9,83
9,104
63,83
63,104
9,48
9,104
63,48
63,104
11,44
11,104
63,44
63,104
11,80
11,104
63,80
63,104
12,65
12,104
63,65
63,104
13,60
13,104
63,60
63,104
14,84
14,104
63,84
63,104
15,62
15,104
63,62
63,104
16,50
16,104
63,50
63,104
17,70
17,104
63,70
63,104
17,50
17,104
63,50
63,104
17,58
17,104
63,58
63,104
21,50
21,104
63,50
63,104
25,65
25,104
63,65
63,104
25,56
25,104
63,56
63,104
25,52
25,104
63,52
63,104
26,52
26,104
63,52
63,104
27,42
27,104
63,42
63,104
27,41
27,104
63,41
63,104
27,79
27,104
63,79
63,104
27,57
27,104
63,57
63,104
27,61
27,104
63,61
63,104
27,63
27,104
63,63
63,104
27,43
27,104
63,43
63,104
27,68
27,104
63,68
63,104
27,73
27,104
63,73
63,104
27,62
27,104
63,62
63,104
27,64
27,104
63,64
63,104
27,66
27,104
63,66
63,104
27,55
27,104
63,55
63,104
27,72
27,104
63,72
63,104
27,52
27,104
63,52
63,104
28,57
28,104
63,57
63,104
28,64
28,104
63,64
63,104
28,67
28,104
63,67
63,104
28,63
28,104
63,63
63,104
28,58
28,104
63,58
63,104
29,77
29,104
63,77
63,104
29,55
29,104
63,55
63,104
30,48
30,104
63,48
63,104
30,45
30,104
63,45
63,104
31,77
31,104
63,77
63,104
31,55
31,104
63,55
63,104
32,77
32,104
63,77
63,104
32,55
32,104
63,55
63,104
33,78
33,104
63,78
63,104
0,52
0,104
43,52
43,104
1,52
1,104
43,52
43,104
2,66
2,104
43,66
43,104
3,69
3,104
43,69
43,104
4,50
4,104
43,50
43,104
5,61
5,104
43,61
43,104
6,61
6,104
43,61
43,104
7,68
7,104
43,68
43,104
8,54
8,104
43,54
43,104
8,61
8,104
43,61
43,104
8,68
8,104
43,68
43,104
9,83
9,104
43,83
43,104
9,48
9,104
43,48
43,104
11,44
11,104
43,44
43,104
11,80
11,104
43,80
43,104
12,65
12,104
43,65
43,104
13,60
13,104
43,60
43,104
14,84
14,104
43,84
43,104
15,62
15,104
43,62
43,104
16,50
16,104
43,50
43,104
17,70
17,104
43,70
43,104
17,50
17,104
43,50
43,104
17,58
17,104
43,58
43,104
21,50
21,104
43,50
43,104
25,65
25,104
43,65
43,104
25,56
25,104
43,56
43,104
25,52
25,104
43,52
43,104
26,52
26,104
43,52
43,104
27,42
27,104
43,42
43,104
27,41
27,104
43,41
43,104
27,79
27,104
43,79
43,104
27,57
27,104
43,57
43,104
27,61
27,104
43,61
43,104
27,63
27,104
43,63
43,104
27,43
27,104
43,43
43,104
27,68
27,104
43,68
43,104
27,73
27,104
43,73
43,104
27,62
27,104
43,62
43,104
27,64
27,104
43,64
43,104
27,66
27,104
43,66
43,104
27,55
27,104
43,55
43,104
27,72
27,104
43,72
43,104
27,52
27,104
43,52
43,104
28,57
28,104
43,57
43,104
28,64
28,104
43,64
43,104
28,67
28,104
43,67
43,104
28,63
28,104
43,63
43,104
28,58
28,104
43,58
43,104
29,77
29,104
43,77
43,104
29,55
29,104
43,55
43,104
30,48
30,104
43,48
43,104
30,45
30,104
43,45
43,104
31,77
31,104
43,77
43,104
31,55
31,104
43,55
43,104
32,77
32,104
43,77
43,104
32,55
32,104
43,55
43,104
33,78
33,104
43,78
43,104
0,52
0,104
73,52
73,104
1,52
1,104
73,52
73,104
2,66
2,104
73,66
73,104
3,69
3,104
73,69
73,104
4,50
4,104
73,50
73,104
5,61
5,104
73,61
73,104
6,61
6,104
73,61
73,104
7,68
7,104
73,68
73,104
8,54
8,104
73,54
73,104
8,61
8,104
73,61
73,104
8,68
8,104
73,68
73,104
9,83
9,104
73,83
73,104
9,48
9,104
73,48
73,104
11,44
11,104
73,44
73,104
11,80
11,104
73,80
73,104
12,65
12,104
73,65
73,104
13,60
13,104
73,60
73,104
14,84
14,104
73,84
73,104
15,62
15,104
73,62
73,104
16,50
16,104
73,50
73,104
17,70
17,104
73,70
73,104
17,50
17,104
73,50
73,104
17,58
17,104
73,58
73,104
21,50
21,104
73,50
73,104
25,65
25,104
73,65
73,104
25,56
25,104
73,56
73,104
25,52
25,104
73,52
73,104
26,52
26,104
73,52
73,104
27,42
27,104
73,42
73,104
27,41
27,104
73,41
73,104
27,79
27,104
73,79
73,104
27,57
27,104
73,57
73,104
27,61
27,104
73,61
73,104
27,63
27,104
73,63
73,104
27,43
27,104
73,43
73,104
27,68
27,104
73,68
73,104
27,73
27,104
73,73
73,104
27,62
27,104
73,62
73,104
27,64
27,104
73,64
73,104
27,66
27,104
73,66
73,104
27,55
27,104
73,55
73,104
27,72
27,104
73,72
73,104
27,52
27,104
73,52
73,104
28,57
28,104
73,57
73,104
28,64
28,104
73,64
73,104
28,67
28,104
73,67
73,104
28,63
28,104
73,63
73,104
28,58
28,104
73,58
73,104
29,77
29,104
73,77
73,104
29,55
29,104
73,55
73,104
30,48
30,104
73,48
73,104
30,45
30,104
73,45
73,104
31,77
31,104
73,77
73,104
31,55
31,104
73,55
73,104
32,77
32,104
73,77
73,104
32,55
32,104
73,55
73,104
33,78
33,104
73,78
73,104
0,52
0,104
62,52
62,104
1,52
1,104
62,52
62,104
2,66
2,104
62,66
62,104
3,69
3,104
62,69
62,104
4,50
4,104
62,50
62,104
5,61
5,104
62,61
62,104
6,61
6,104
62,61
62,104
7,68
7,104
62,68
62,104
8,54
8,104
62,54
62,104
8,61
8,104
62,61
62,104
8,68
8,104
62,68
62,104
9,83
9,104
62,83
62,104
9,48
9,104
62,48
62,104
11,44
11,104
62,44
62,104
11,80
11,104
62,80
62,104
12,65
12,104
62,65
62,104
13,60
13,104
62,60
62,104
14,84
14,104
62,84
62,104
15,62
15,104
62,62
62,104
16,50
16,104
62,50
62,104
17,70
17,104
62,70
62,104
17,50
17,104
62,50
62,104
17,58
17,104
62,58
62,104
21,50
21,104
62,50
62,104
25,65
25,104
62,65
62,104
25,56
25,104
62,56
62,104
25,52
25,104
62,52
62,104
26,52
26,104
62,52
62,104
27,42
27,104
62,42
62,104
27,41
27,104
62,41
62,104
27,79
27,104
62,79
62,104
27,57
27,104
62,57
62,104
27,61
27,104
62,61
62,104
27,63
27,104
62,63
62,104
27,43
27,104
62,43
62,104
27,68
27,104
62,68
62,104
27,73
27,104
62,73
62,104
27,62
27,104
62,62
62,104
27,64
27,104
62,64
62,104
27,66
27,104
62,66
62,104
27,55
27,104
62,55
62,104
27,72
27,104
62,72
62,104
27,52
27,104
62,52
62,104
28,57
28,104
62,57
62,104
28,64
28,104
62,64
62,104
28,67
28,104
62,67
62,104
28,63
28,104
62,63
62,104
28,58
28,104
62,58
62,104
29,77
29,104
62,77
62,104
29,55
29,104
62,55
62,104
30,48
30,104
62,48
62,104
30,45
30,104
62,45
62,104
31,77
31,104
62,77
62,104
31,55
31,104
62,55
62,104
32,77
32,104
62,77
62,104
32,55
32,104
62,55
62,104
33,78
33,104
62,78
62,104
0,52
0,105
61,52
61,105
1,52
1,105
61,52
61,105
2,66
2,105
61,66
61,105
3,69
3,105
61,69
61,105
4,50
4,105
61,50
61,105
5,61
5,105
61,61
61,105
6,61
6,105
61,61
61,105
7,68
7,105
61,68
61,105
8,54
8,105
61,54
61,105
8,61
8,105
61,61
61,105
8,68
8,105
61,68
61,105
9,83
9,105
61,83
61,105
9,48
9,105
61,48
61,105
11,44
11,105
61,44
61,105
11,80
11,105
61,80
61,105
12,65
12,105
61,65
61,105
13,60
13,105
61,60
61,105
14,84
14,105
61,84
61,105
15,62
15,105
61,62
61,105
16,50
16,105
61,50
61,105
17,70
17,105
61,70
61,105
17,50
17,105
61,50
61,105
17,58
17,105
61,58
61,105
21,50
21,105
61,50
61,105
25,65
25,105
61,65
61,105
25,56
25,105
61,56
61,105
25,52
25,105
61,52
61,105
26,52
26,105
61,52
61,105
27,42
27,105
61,42
61,105
27,41
27,105
61,41
61,105
27,79
27,105
61,79
61,105
27,57
27,105
61,57
61,105
27,61
27,105
61,61
61,105
27,63
27,105
61,63
61,105
27,43
27,105
61,43
61,105
27,68
27,105
61,68
61,105
27,73
27,105
61,73
61,105
27,62
27,105
61,62
61,105
27,64
27,105
61,64
61,105
27,66
27,105
61,66
61,105
27,55
27,105
61,55
61,105
27,72
27,105
61,72
61,105
27,52
27,105
61,52
61,105
28,57
28,105
61,57
61,105
28,64
28,105
61,64
61,105
28,67
28,105
61,67
61,105
28,63
28,105
61,63
61,105
28,58
28,105
61,58
61,105
29,77
29,105
61,77
61,105
29,55
29,105
61,55
61,105
30,48
30,105
61,48
61,105
30,45
30,105
61,45
61,105
31,77
31,105
61,77
61,105
31,55
31,105
61,55
61,105
32,77
32,105
61,77
61,105
32,55
32,105
61,55
61,105
33,78
33,105
61,78
61,105
0,52
0,106
58,52
58,106
1,52
1,106
58,52
58,106
2,66
2,106
58,66
58,106
3,69
3,106
58,69
58,106
4,50
4,106
58,50
58,106
5,61
5,106
58,61
58,106
6,61
6,106
58,61
58,106
7,68
7,106
58,68
58,106
8,54
8,106
58,54
58,106
8,61
8,106
58,61
58,106
8,68
8,106
58,68
58,106
9,83
9,106
58,83
58,106
9,48
9,106
58,48
58,106
11,44
11,106
58,44
58,106
11,80
11,106
58,80
58,106
12,65
12,106
58,65
58,106
13,60
13,106
58,60
58,106
14,84
14,106
58,84
58,106
15,62
15,106
58,62
58,106
16,50
16,106
58,50
58,106
17,70
17,106
58,70
58,106
17,50
17,106
58,50
58,106
17,58
17,106
58,58
58,106
21,50
21,106
58,50
58,106
25,65
25,106
58,65
58,106
25,56
25,106
58,56
58,106
25,52
25,106
58,52
58,106
26,52
26,106
58,52
58,106
27,42
27,106
58,42
58,106
27,41
27,106
58,41
58,106
27,79
27,106
58,79
58,106
27,57
27,106
58,57
58,106
27,61
27,106
58,61
58,106
27,63
27,106
58,63
58,106
27,43
27,106
58,43
58,106
27,68
27,106
58,68
58,106
27,73
27,106
58,73
58,106
27,62
27,106
58,62
58,106
27,64
27,106
58,64
58,106
27,66
27,106
58,66
58,106
27,55
27,106
58,55
58,106
27,72
27,106
58,72
58,106
27,52
27,106
58,52
58,106
28,57
28,106
58,57
58,106
28,64
28,106
58,64
58,106
28,67
28,106
58,67
58,106
28,63
28,106
58,63
58,106
28,58
28,106
58,58
58,106
29,77
29,106
58,77
58,106
29,55
29,106
58,55
58,106
30,48
30,106
58,48
58,106
30,45
30,106
58,45
58,106
31,77
31,106
58,77
58,106
31,55
31,106
58,55
58,106
32,77
32,106
58,77
58,106
32,55
32,106
58,55
58,106
33,78
33,106
58,78
58,106
0,52
0,107
47,52
47,107
1,52
1,107
47,52
47,107
2,66
2,107
47,66
47,107
3,69
3,107
47,69
47,107
4,50
4,107
47,50
47,107
5,61
5,107
47,61
47,107
6,61
6,107
47,61
47,107
7,68
7,107
47,68
47,107
8,54
8,107
47,54
47,107
8,61
8,107
47,61
47,107
8,68
8,107
47,68
47,107
9,83
9,107
47,83
47,107
9,48
9,107
47,48
47,107
11,44
11,107
47,44
47,107
11,80
11,107
47,80
47,107
12,65
12,107
47,65
47,107
13,60
13,107
47,60
47,107
14,84
14,107
47,84
47,107
15,62
15,107
47,62
47,107
16,50
16,107
47,50
47,107
17,70
17,107
47,70
47,107
17,50
17,107
47,50
47,107
17,58
17,107
47,58
47,107
21,50
21,107
47,50
47,107
25,65
25,107
47,65
47,107
25,56
25,107
47,56
47,107
25,52
25,107
47,52
47,107
26,52
26,107
47,52
47,107
27,42
27,107
47,42
47,107
27,41
27,107
47,41
47,107
27,79
27,107
47,79
47,107
27,57
27,107
47,57
47,107
27,61
27,107
47,61
47,107
27,63
27,107
47,63
47,107
27,43
27,107
47,43
47,107
27,68
27,107
47,68
47,107
27,73
27,107
47,73
47,107
27,62
27,107
47,62
47,107
27,64
27,107
47,64
47,107
27,66
27,107
47,66
47,107
27,55
27,107
47,55
47,107
27,72
27,107
47,72
47,107
27,52
27,107
47,52
47,107
28,57
28,107
47,57
47,107
28,64
28,107
47,64
47,107
28,67
28,107
47,67
47,107
28,63
28,107
47,63
47,107
28,58
28,107
47,58
47,107
29,77
29,107
47,77
47,107
29,55
29,107
47,55
47,107
30,48
30,107
47,48
47,107
30,45
30,107
47,45
47,107
31,77
31,107
47,77
47,107
31,55
31,107
47,55
47,107
32,77
32,107
47,77
47,107
32,55
32,107
47,55
47,107
33,78
33,107
47,78
47,107
0,52
0,107
82,52
82,107
1,52
1,107
82,52
82,107
2,66
2,107
82,66
82,107
3,69
3,107
82,69
82,107
4,50
4,107
82,50
82,107
5,61
5,107
82,61
82,107
6,61
6,107
82,61
82,107
7,68
7,107
82,68
82,107
8,54
8,107
82,54
82,107
8,61
8,107
82,61
82,107
8,68
8,107
82,68
82,107
9,83
9,107
82,83
82,107
9,48
9,107
82,48
82,107
11,44
11,107
82,44
82,107
11,80
11,107
82,80
82,107
12,65
12,107
82,65
82,107
13,60
13,107
82,60
82,107
14,84
14,107
82,84
82,107
15,62
15,107
82,62
82,107
16,50
16,107
82,50
82,107
